City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,Bubaque,11.2833,-15.8333,81.43,80,100,11.05,GW,2022-07-14 00:58:01
276,Ugoofaaru,5.6667,73.0,82.29,76,100,15.3,MV,2022-07-14 00:59:01
277,Guiratinga,-16.3494,-53.7583,70.95,33,96,5.03,BR,2022-07-14 00:59:02
278,Klaksvik,62.2266,-6.589,49.12,89,100,4.38,FO,2022-07-14 00:59:02
279,Necochea,-38.5473,-58.7368,47.95,59,100,7.4,AR,2022-07-14 00:59:03
280,Gorin,51.1983,136.6669,68.65,91,98,4.34,RU,2022-07-14 00:59:03
281,Barbacoas,1.6715,-78.1398,74.5,96,100,2.19,CO,2022-07-14 00:59:03
282,Nanortalik,60.1432,-45.2371,46.58,73,100,3.94,GL,2022-07-14 00:59:04
283,Codrington,-38.2667,141.9667,52.18,75,100,7.05,AU,2022-07-14 00:59:04
284,Labuhan,-6.8844,112.2051,77.43,87,100,6.2,ID,2022-07-14 00:59:04
285,Nantucket,41.2835,-70.0995,73.02,74,67,9.57,US,2022-07-14 00:59:05
286,The Valley,18.217,-63.0578,82.81,73,100,20.27,AI,2022-07-14 00:59:05
287,Northam,51.0333,-4.2167,58.6,83,20,12.15,GB,2022-07-14 00:59:06
288,Hue,16.4667,107.6,82.51,83,20,5.75,VN,2022-07-14 00:58:09
289,Joao Pinheiro,-17.7425,-46.1725,66.34,51,14,6.17,BR,2022-07-14 00:59:06
290,Lusambo,-4.9667,23.45,69.67,51,4,2.17,CD,2022-07-14 00:59:06
291,General Pico,-35.6566,-63.7568,47.34,56,100,8.72,AR,2022-07-14 00:59:07
292,Villiers,-27.0303,28.6006,44.26,51,0,4.54,ZA,2022-07-14 00:54:13
293,Conway,35.0887,-92.4421,91.24,58,0,10.36,US,2022-07-14 00:54:41
294,Hukuntsi,-24.0,21.75,56.52,35,0,8.1,BW,2022-07-14 00:59:08
295,Skowhegan,44.7651,-69.7192,70.57,75,52,2.84,US,2022-07-14 00:59:08
296,Gisborne,-38.6533,178.0042,58.5,70,100,5.93,NZ,2022-07-14 00:59:08
297,Riyadh,24.6877,46.7219,89.74,11,42,10.2,SA,2022-07-14 00:58:29
298,Mahroni,24.5862,78.7288,84.11,64,0,5.99,IN,2022-07-14 00:57:08
299,Puerto Ayacucho,5.6639,-67.6236,75.69,91,100,2.51,VE,2022-07-14 00:59:09
300,Mindelo,16.8901,-24.9804,74.75,69,20,8.05,CV,2022-07-14 00:59:09
301,Byron Bay,-28.65,153.6167,59.94,68,80,19.55,AU,2022-07-14 00:59:10
302,Medianeira,-25.2953,-54.0939,60.87,93,80,5.61,BR,2022-07-14 00:59:10
303,Daru,-9.0763,143.2092,77.94,73,100,17.98,PG,2022-07-14 00:59:10
304,Tineo,43.3376,-6.4145,65.25,56,53,3.62,ES,2022-07-14 00:59:11
305,Camocim De Sao Felix,-8.3586,-35.7619,62.28,96,25,4.74,BR,2022-07-14 00:59:11
306,Ailigandi,9.2333,-78.0167,78.62,85,98,2.15,PA,2022-07-14 00:59:12
307,Pyay,18.8167,95.2167,77.83,89,99,8.14,MM,2022-07-14 00:59:12
308,Tricase,39.9304,18.3553,68.32,70,0,14.72,IT,2022-07-14 00:59:12
309,Jumla,29.2747,82.1838,64.29,83,78,2.44,NP,2022-07-14 00:59:13
310,Taoudenni,22.6783,-3.9836,99.45,16,46,7.67,ML,2022-07-14 00:59:13
311,Kasongo,-4.45,26.6667,73.8,53,15,1.99,CD,2022-07-14 00:59:13
312,Ornskoldsvik,63.2909,18.7153,58.15,94,100,10.36,SE,2022-07-14 00:59:14
313,Ekhabi,53.5102,142.9671,60.91,80,30,14.12,RU,2022-07-14 00:59:14
314,Hanover,52.3705,9.7332,60.39,93,100,4.63,DE,2022-07-14 00:59:15
315,Aksu,41.1231,80.2644,74.25,36,100,2.71,CN,2022-07-14 00:59:15
316,Saskylakh,71.9167,114.0833,47.8,58,100,10.27,RU,2022-07-14 00:59:15
317,Myingyan,21.4667,95.3833,83.46,70,65,5.59,MM,2022-07-14 00:59:16
318,Mamakan,57.8161,114.0028,69.13,74,71,2.57,RU,2022-07-14 00:59:16
319,Saint-Augustin,51.226,-58.6502,52.86,72,100,14.88,CA,2022-07-14 00:59:16
320,Chibuto,-24.6867,33.5306,59.56,68,0,7.16,MZ,2022-07-14 01:00:17
321,Oga,46.4631,10.347,60.8,74,100,1.9,IT,2022-07-14 01:00:17
322,Batagay-Alyta,67.8006,130.4114,65.03,56,15,7.2,RU,2022-07-14 01:00:18
323,Oktyabrskoye,43.0645,44.7417,66.74,68,73,3.24,RU,2022-07-14 01:00:19
324,Ponta Pora,-22.5361,-55.7256,59.85,86,100,9.37,BR,2022-07-14 01:00:19
325,Atyrau,47.1167,51.8833,87.82,29,0,13.42,KZ,2022-07-14 01:00:02
326,Ponta Do Sol,32.6667,-17.1,70.0,76,24,3.83,PT,2022-07-14 01:00:19
327,Mapiripan,2.8892,-72.1256,72.66,96,81,1.45,CO,2022-07-14 01:00:20
328,Kotka,60.4664,26.9458,58.26,81,14,13.82,FI,2022-07-14 01:00:20
329,Harrisonville,38.6533,-94.3488,86.34,45,0,0.0,US,2022-07-14 01:00:21
330,Azul,-36.777,-59.8585,51.35,62,100,7.99,AR,2022-07-14 01:00:21
331,Sasykoli,47.5515,46.9968,74.66,51,6,5.01,RU,2022-07-14 01:00:22
332,Coquimbo,-29.9533,-71.3436,55.13,87,100,10.36,CL,2022-07-14 00:59:27
333,Bud,39.447,-86.1758,78.78,94,66,6.24,US,2022-07-14 01:00:22
334,Ranau,5.9538,116.6641,73.15,89,99,1.48,MY,2022-07-14 01:00:23
335,Lasa,46.6166,10.7002,63.36,69,100,2.75,IT,2022-07-14 01:00:23
336,Holme,56.1138,10.1725,53.19,83,4,12.19,DK,2022-07-14 01:00:23
337,Katangli,51.7102,143.2326,57.56,85,86,14.14,RU,2022-07-14 01:00:24
338,Sorland,67.667,12.6934,51.66,87,100,7.7,NO,2022-07-14 01:00:24
339,Lamu,-2.2717,40.902,71.82,88,100,18.37,KE,2022-07-14 01:00:25
340,Varhaug,58.6147,5.6457,54.9,75,100,18.68,NO,2022-07-14 01:00:25
341,Leopold,-38.1833,144.4667,55.06,71,100,0.0,AU,2022-07-14 01:00:25
342,Kankon,15.0167,74.0167,79.45,85,100,21.32,IN,2022-07-14 01:00:26
343,Kloulklubed,7.0419,134.2556,82.9,72,20,5.59,PW,2022-07-14 01:00:26
344,Sakakah,29.9697,40.2064,86.54,24,2,13.02,SA,2022-07-14 01:00:27
345,Provideniya,64.3833,-173.3,55.51,76,75,11.18,RU,2022-07-14 01:00:27
346,Salalah,17.0151,54.0924,77.07,90,86,8.34,OM,2022-07-14 00:56:27
347,Namibe,-15.1961,12.1522,62.26,90,0,1.48,AO,2022-07-14 01:00:28
348,Port Lincoln,-34.7333,135.8667,55.78,66,0,6.53,AU,2022-07-14 01:00:14
349,Sakaiminato,35.55,133.2333,75.18,94,75,4.61,JP,2022-07-14 00:58:58
350,Bandiagara,14.3501,-3.6104,84.27,51,100,6.6,ML,2022-07-14 01:00:28
351,Hofn,64.2539,-15.2082,50.85,81,100,10.09,IS,2022-07-14 01:00:29
352,Bail Hongal,15.8167,74.8667,70.34,89,100,19.26,IN,2022-07-14 01:00:29
353,Samarai,-10.6167,150.6667,77.83,81,100,20.11,PG,2022-07-14 01:00:29
354,Pak Thong Chai,14.7226,102.0251,82.15,79,100,4.32,TH,2022-07-14 01:00:30
355,Houma,29.5958,-90.7195,84.0,81,0,3.44,US,2022-07-14 01:00:30
356,Hami,42.8,93.45,81.19,25,75,12.59,CN,2022-07-14 01:00:31
357,Port Shepstone,-30.7414,30.455,63.16,35,0,7.81,ZA,2022-07-14 01:00:31
358,Port Augusta,-32.5,137.7667,54.23,56,0,1.45,AU,2022-07-14 01:00:32
359,Karratha,-20.7377,116.8463,68.61,37,100,15.39,AU,2022-07-14 00:55:37
360,Mehamn,71.0357,27.8492,57.15,100,75,4.61,NO,2022-07-14 01:00:32
361,Pathein,16.7833,94.7333,76.1,96,100,4.59,MM,2022-07-14 01:00:33
362,Constitucion,-35.3333,-72.4167,43.65,92,100,10.18,CL,2022-07-14 01:00:33
363,Mount Isa,-20.7333,139.5,58.77,36,0,13.8,AU,2022-07-14 01:00:34
364,Kingaroy,-26.5333,151.8333,53.67,54,0,15.35,AU,2022-07-14 01:00:34
365,Havelock,34.8791,-76.9013,84.18,90,100,3.0,US,2022-07-14 01:00:06
366,Mizdah,31.4451,12.9801,67.98,64,0,7.87,LY,2022-07-14 00:57:09
367,Kollam,8.8833,76.6,78.37,84,100,16.22,IN,2022-07-14 01:00:18
368,Pascagoula,30.3658,-88.5561,83.41,86,100,8.5,US,2022-07-14 00:58:10
369,Zhanakorgan,43.9098,67.2495,77.74,28,0,11.25,KZ,2022-07-14 01:01:35
370,Itoman,26.1247,127.6694,87.82,79,75,4.61,JP,2022-07-14 01:01:35
371,Gornyy,55.1153,83.9059,54.88,65,50,3.22,RU,2022-07-14 01:01:36
372,Luganville,-15.5333,167.1667,84.38,65,15,7.47,VU,2022-07-14 01:01:36
373,Shuyskoye,59.3736,41.0305,58.01,95,86,4.16,RU,2022-07-14 01:01:36
374,Rokytne,51.2796,27.214,55.54,96,45,8.59,UA,2022-07-14 01:01:37
375,Avera,33.194,-82.5271,72.91,86,94,7.54,US,2022-07-14 01:01:37
376,Barry,51.4067,-3.2694,59.49,74,39,4.61,GB,2022-07-14 01:01:37
377,Rio Gallegos,-51.6226,-69.2181,36.79,89,100,14.63,AR,2022-07-14 01:01:37
378,Salekhard,66.53,66.6019,64.44,81,24,3.98,RU,2022-07-14 01:01:38
379,Belyy Yar,53.6039,91.3903,57.09,77,0,2.24,RU,2022-07-14 01:01:38
380,Chilca,-12.5211,-76.7372,60.21,83,37,10.29,PE,2022-07-14 01:01:39
381,Surt,31.2089,16.5887,77.95,63,0,9.1,LY,2022-07-14 01:01:39
382,College,64.8569,-147.8028,66.2,59,100,4.0,US,2022-07-14 01:00:54
383,Matamoros,25.5333,-103.25,92.08,19,32,20.69,MX,2022-07-14 00:58:40
384,Chapais,49.7834,-74.8492,54.81,70,98,2.68,CA,2022-07-14 01:01:40
385,Agirish,61.9247,63.0231,69.04,70,99,3.56,RU,2022-07-14 01:01:40
386,Roald,62.5833,6.1333,55.17,87,75,9.22,NO,2022-07-14 01:01:40
387,Bogale,16.2833,95.4,75.99,95,100,4.97,MM,2022-07-14 01:01:41
388,Revda,56.801,59.9303,64.54,92,50,1.72,RU,2022-07-14 01:01:41
389,Mahibadhoo,3.7833,72.9667,81.75,77,100,13.76,MV,2022-07-14 01:01:41
390,Coron,11.9986,120.2043,82.87,85,98,10.96,PH,2022-07-14 01:01:42
391,Myitkyina,25.3833,97.4,81.5,84,8,1.01,MM,2022-07-14 01:01:42
392,San Juan,-31.5375,-68.5364,50.43,29,33,4.7,AR,2022-07-14 01:01:42
393,Luanda,-8.8368,13.2343,68.0,94,40,3.44,AO,2022-07-14 01:01:43
394,Bongandanga,1.5,21.05,72.34,86,100,2.28,CD,2022-07-14 01:01:43
395,Oranjemund,-28.55,16.4333,51.48,83,0,5.75,NA,2022-07-14 01:01:44
396,Saint-Louis,16.3333,-15.0,80.06,59,6,13.58,SN,2022-07-14 01:01:44
397,Carlsbad,33.1581,-117.3506,82.44,77,75,9.22,US,2022-07-14 00:56:59
398,Aloleng,16.1307,119.7824,82.92,83,100,14.58,PH,2022-07-14 01:01:45
399,Chancay,-11.5714,-77.2672,60.22,85,37,9.8,PE,2022-07-14 01:01:45
400,Upington,-28.4478,21.2561,52.03,34,0,5.95,ZA,2022-07-14 01:01:45
401,Evensk,61.95,159.2333,58.41,80,8,8.66,RU,2022-07-14 01:01:46
402,Labytnangi,66.6572,66.4183,64.83,79,31,4.54,RU,2022-07-14 01:01:46
403,Half Moon Bay,37.4636,-122.4286,82.06,75,20,11.5,US,2022-07-14 00:58:54
404,Vestmannaeyjar,63.4427,-20.2734,49.75,79,100,12.03,IS,2022-07-14 01:01:46
405,Chlorakas,34.8042,32.4083,70.68,64,0,5.75,CY,2022-07-14 01:01:47
406,Sambava,-14.2667,50.1667,67.19,88,11,11.07,MG,2022-07-14 00:56:59
407,Berlevag,70.8578,29.0864,57.2,98,100,14.81,NO,2022-07-14 01:01:47
408,Port Hardy,50.6996,-127.4199,59.49,79,100,10.16,CA,2022-07-14 01:00:14
409,Nerchinskiy Zavod,51.3088,119.61,60.06,97,100,5.82,RU,2022-07-14 01:01:48
410,Arandis,-22.4167,14.9667,61.23,36,0,3.36,NA,2022-07-14 01:01:48
411,Fort Nelson,58.8053,-122.7002,64.74,39,74,9.66,CA,2022-07-14 01:01:49
412,Nizhniy Bestyakh,61.9594,129.9086,76.48,65,0,4.47,RU,2022-07-14 01:01:49
413,Biltine,14.5333,20.9167,76.3,76,100,19.33,TD,2022-07-14 01:02:50
414,Palmer,42.1584,-72.3287,76.55,74,12,1.03,US,2022-07-14 01:02:50
415,Eskisehir,39.7767,30.5206,54.46,93,1,5.73,TR,2022-07-14 01:02:50
416,Marawi,7.9986,124.2928,79.25,67,12,1.28,PH,2022-07-14 01:02:51
417,Santa Rosa,14.3122,121.1114,88.11,76,100,2.13,PH,2022-07-14 00:57:51
418,Mitsamiouli,-11.3847,43.2844,77.65,73,7,7.09,KM,2022-07-14 01:02:51
419,Meulaboh,4.1363,96.1285,77.92,86,20,5.84,ID,2022-07-14 01:02:51
420,Strezhevoy,60.7333,77.5889,59.05,55,100,1.88,RU,2022-07-14 01:02:52
421,Geraldton,-28.7667,114.6,61.21,94,75,10.36,AU,2022-07-14 01:02:52
422,Bodden Town,19.2833,-81.25,83.93,84,42,1.99,KY,2022-07-14 01:02:52
423,Les Cayes,18.2,-73.75,77.07,92,10,1.88,HT,2022-07-14 01:02:53
424,Bathsheba,13.2167,-59.5167,81.05,85,4,16.08,BB,2022-07-14 01:02:53
425,Deputatskiy,69.3,139.9,49.57,69,100,4.45,RU,2022-07-14 01:02:53
426,Amqui,48.4638,-67.4313,54.93,82,38,2.59,CA,2022-07-14 01:00:44
427,Belmonte,-15.8631,-38.8828,71.83,85,2,5.06,BR,2022-07-14 01:02:54
428,Sanchursk,56.9413,47.2499,61.84,99,100,5.41,RU,2022-07-14 01:02:54
429,Uray,60.1247,64.7758,69.33,78,69,5.35,RU,2022-07-14 01:02:54
430,Jatiroto,-7.8833,111.1167,77.05,83,85,2.91,ID,2022-07-14 01:02:55
431,Gopalpur,19.2667,84.9167,79.09,83,100,4.94,IN,2022-07-14 01:02:55
432,Natal,-5.795,-35.2094,74.05,94,0,3.44,BR,2022-07-14 01:01:07
433,Santa Isabel Do Rio Negro,-0.4139,-65.0192,73.71,97,100,2.77,BR,2022-07-14 01:02:55
434,Rosamorada,22.1222,-105.2058,79.56,92,100,1.79,MX,2022-07-14 01:02:56
435,Upata,8.0086,-62.3989,70.05,97,35,3.56,VE,2022-07-14 01:02:56
436,Nioro,13.35,-15.75,78.57,85,100,4.81,GM,2022-07-14 01:02:56
437,Kailaras,26.3167,77.6167,90.77,49,0,5.28,IN,2022-07-14 01:02:57
438,Juba,4.8517,31.5825,69.35,95,85,3.0,SS,2022-07-14 01:02:57
439,Garden City,42.3256,-83.331,72.28,78,0,5.75,US,2022-07-14 01:02:57
440,Acarau,-2.8856,-40.12,78.94,81,14,14.97,BR,2022-07-14 01:02:58
441,Leh,34.1667,77.5833,58.33,61,79,5.93,IN,2022-07-14 01:02:58
442,Tshikapa,-6.4167,20.8,69.55,39,1,2.3,CD,2022-07-14 01:02:58
443,Margate,51.3813,1.3862,64.9,89,100,1.99,GB,2022-07-14 01:02:59
444,Verkhnevilyuysk,63.4453,120.3167,69.69,73,38,4.72,RU,2022-07-14 01:02:59
445,Saint Anthony,45.0205,-93.218,76.71,66,0,9.22,US,2022-07-14 01:02:03
446,Khuzdar,27.7384,66.6434,79.92,67,1,1.48,PK,2022-07-14 01:03:00
447,Inhambane,-23.865,35.3833,64.33,70,0,6.35,MZ,2022-07-14 01:03:00
448,Katete,-0.7818,29.7544,61.38,66,100,3.11,UG,2022-07-14 01:03:00
449,Ciudad Bolivar,8.1222,-63.5497,78.26,77,100,11.81,VE,2022-07-14 01:03:01
450,Lyuban,52.7985,28.0048,51.69,95,85,6.89,BY,2022-07-14 01:03:01
451,Te Anau,-45.4167,167.7167,43.57,83,58,0.78,NZ,2022-07-14 01:03:02
452,Shache,38.4167,77.2406,70.29,40,100,6.78,CN,2022-07-14 01:03:02
453,Isakly,54.1333,51.5333,66.72,96,100,4.9,RU,2022-07-14 01:03:02
454,Rocha,-34.4833,-54.3333,40.75,88,0,7.72,UY,2022-07-14 01:00:26
455,Iranshahr,27.2025,60.6848,90.0,15,87,3.67,IR,2022-07-14 01:03:03
456,Sisimiut,66.9395,-53.6735,46.13,82,83,4.88,GL,2022-07-14 01:03:03
457,Korla,41.7597,86.1469,79.21,23,100,9.82,CN,2022-07-14 01:03:03
458,Jinka,5.65,36.65,66.52,61,99,2.82,ET,2022-07-14 01:03:04
459,Kodinsk,58.6881,99.1844,54.84,91,100,1.81,RU,2022-07-14 01:00:19
460,Ampanihy,-24.7,44.75,60.67,67,0,7.83,MG,2022-07-14 01:04:04
461,Glenwood Springs,39.5505,-107.3248,95.92,51,100,6.91,US,2022-07-14 01:04:05
462,Warrington,53.3925,-2.5802,57.79,82,0,8.05,GB,2022-07-14 01:04:05
463,Dawlatabad,36.4141,64.9053,76.28,27,0,3.65,AF,2022-07-14 01:04:05
464,Ganganagar,29.9167,73.8833,84.31,73,89,4.54,IN,2022-07-14 01:04:06
465,Kemise,10.7167,39.8667,70.23,64,93,2.42,ET,2022-07-14 01:04:06
466,Maragogi,-9.0122,-35.2225,74.48,83,6,8.39,BR,2022-07-14 01:04:07
467,Quesnel,52.9999,-122.5029,75.58,26,94,7.83,CA,2022-07-14 01:04:07
468,San Martin,-33.081,-68.4681,45.14,35,2,7.31,AR,2022-07-14 01:04:07
469,Maceio,-9.6658,-35.7353,71.04,88,40,2.3,BR,2022-07-14 00:59:57
470,Ventspils,57.3894,21.5606,64.33,94,0,5.75,LV,2022-07-14 01:00:10
471,Neka,36.6508,53.299,75.56,54,0,5.17,IR,2022-07-14 01:04:08
472,Sand,50.0,10.6,65.86,68,59,1.57,DE,2022-07-14 01:04:08
473,Dalkola,25.85,87.85,83.17,79,100,7.9,IN,2022-07-14 01:04:09
474,Hudson Bay,52.85,-102.3842,77.05,66,96,10.4,CA,2022-07-14 01:04:09
475,Chimore,-16.9833,-65.1333,65.64,94,99,1.54,BO,2022-07-14 01:04:09
476,Havoysund,70.9963,24.6622,55.63,94,100,4.9,NO,2022-07-14 01:04:10
477,Mwinilunga,-11.7358,24.4293,54.41,59,3,6.91,ZM,2022-07-14 01:04:10
478,Suntar,62.1444,117.6319,67.64,62,63,4.5,RU,2022-07-14 01:04:10
479,Pondicherry,11.93,79.83,81.63,63,76,12.93,IN,2022-07-14 01:04:11
480,Gimli,50.6336,-96.9907,71.89,75,10,7.05,CA,2022-07-14 01:04:11
481,Edd,13.9297,41.6925,89.71,64,100,1.1,ER,2022-07-14 01:04:11
482,Yellapur,14.9667,74.7167,70.45,91,100,11.48,IN,2022-07-14 01:04:12
483,Paamiut,61.994,-49.6678,40.51,91,100,13.67,GL,2022-07-14 01:04:12
484,Misratah,32.3754,15.0925,78.3,62,0,4.81,LY,2022-07-14 01:04:12
485,Rongcheng,30.634,117.8517,92.52,59,94,3.15,CN,2022-07-14 01:04:13
486,Babynino,54.39,35.73,56.95,92,100,6.55,RU,2022-07-14 01:04:13
487,Tsabong,-26.0217,22.401,59.58,32,0,6.49,BW,2022-07-14 01:04:14
488,Chabahar,25.2919,60.643,86.22,81,99,6.6,IR,2022-07-14 01:04:14
489,Chernyshevskiy,63.0128,112.4714,62.13,50,86,4.56,RU,2022-07-14 01:04:14
490,Aksarka,66.5606,67.7975,62.82,87,27,1.36,RU,2022-07-14 01:04:15
491,Jibuti,11.5,42.5,86.59,48,100,4.74,DJ,2022-07-14 01:02:19
492,Beian,63.6559,9.5683,52.02,93,75,16.11,NO,2022-07-14 01:04:15
493,Tarare,45.8976,4.4327,63.93,62,30,2.24,FR,2022-07-14 01:04:15
494,Gat,31.61,34.7642,74.08,100,3,2.95,IL,2022-07-14 01:03:02
495,Vila,42.0304,-8.1588,83.28,67,86,4.99,PT,2022-07-14 01:04:16
496,Srednekolymsk,67.45,153.6833,66.04,46,61,13.65,RU,2022-07-14 01:04:16
497,Ust-Barguzin,53.45,108.9833,55.26,77,90,6.46,RU,2022-07-14 01:04:17
498,La Asuncion,11.0333,-63.8628,76.98,89,88,11.5,VE,2022-07-14 01:04:17
499,Benghazi,32.1167,20.0667,77.36,69,0,16.49,LY,2022-07-14 01:00:23
500,Delitzsch,51.5333,12.35,68.38,64,0,8.05,DE,2022-07-14 01:04:17
501,Manzhouli,49.6,117.4333,65.62,80,100,11.45,CN,2022-07-14 01:04:18
502,Merauke,-8.4667,140.3333,78.44,72,100,15.75,ID,2022-07-14 01:04:18
503,Ibra,22.6906,58.5334,85.59,60,100,1.92,OM,2022-07-14 01:04:19
504,Safford,32.834,-109.7076,98.11,21,21,7.23,US,2022-07-14 01:00:30
505,Aragats,40.4889,44.3528,63.97,59,0,7.07,AM,2022-07-14 01:04:19
506,Carbonia,39.1672,8.5222,76.01,77,0,2.33,IT,2022-07-14 01:04:19
507,Brae,60.3964,-1.353,50.5,83,100,9.24,GB,2022-07-14 01:04:20
508,Yaan,7.3833,8.5667,71.87,97,100,8.52,NG,2022-07-14 01:05:20
509,Seymchan,62.8833,152.4333,72.93,62,61,16.75,RU,2022-07-14 01:05:21
510,Dawson Creek,55.7666,-120.2362,64.04,42,40,18.41,CA,2022-07-14 01:00:50
511,Mutis,6.2262,-77.4044,77.07,90,100,5.12,CO,2022-07-14 01:03:16
512,Ahipara,-35.1667,173.1667,56.16,95,100,7.49,NZ,2022-07-14 01:05:21
513,Nome,64.5011,-165.4064,66.16,71,0,12.66,US,2022-07-14 01:05:22
514,Beloit,42.5084,-89.0318,76.84,53,40,8.05,US,2022-07-14 01:03:03
515,Akureyri,65.6835,-18.0878,51.87,70,97,6.42,IS,2022-07-14 01:01:38
516,Yakeshi,49.2833,120.7333,65.53,84,100,6.17,CN,2022-07-14 01:05:22
517,La Ronge,55.1001,-105.2842,77.18,52,100,14.36,CA,2022-07-14 01:05:22
518,Maungaturoto,-36.1,174.3667,55.67,97,100,7.43,NZ,2022-07-14 01:05:23
519,Dongsheng,39.8161,109.9776,74.34,33,99,12.24,CN,2022-07-14 01:05:23
520,Ganzhou,28.8184,115.4327,89.51,64,100,4.74,CN,2022-07-14 01:01:50
521,Ilulissat,69.2167,-51.1,46.42,81,71,4.61,GL,2022-07-14 01:03:51
522,Gawler,-34.6,138.7333,55.22,72,0,1.77,AU,2022-07-14 01:05:24
523,Saint-Georges,12.0564,-61.7485,78.26,80,40,11.43,GD,2022-07-14 01:05:24
524,Drovyanaya,51.5833,113.0333,73.08,42,0,2.93,RU,2022-07-14 01:05:24
525,Maltahohe,-24.8333,16.9833,52.92,31,0,6.89,NA,2022-07-14 01:05:25
526,Gayny,60.3071,54.3241,66.83,85,98,3.56,RU,2022-07-14 01:05:25
527,Skjervoy,70.0311,20.9714,55.4,90,100,1.88,NO,2022-07-14 01:05:26
528,Swan River,52.1058,-101.2676,74.86,78,6,10.49,CA,2022-07-14 01:00:50
529,Aksha,50.2814,113.2867,72.45,42,0,2.98,RU,2022-07-14 01:05:26
530,Tianpeng,30.9866,103.9393,76.51,92,100,3.42,CN,2022-07-14 01:05:27
531,Pachino,36.7186,15.0907,73.9,67,0,2.75,IT,2022-07-14 01:05:27
532,Acari,-15.4311,-74.6158,60.93,75,27,2.93,PE,2022-07-14 01:05:27
533,Ulcinj,41.9294,19.2244,73.62,54,0,10.54,ME,2022-07-14 01:05:28
534,Toamasina,-18.1667,49.3833,66.16,88,12,5.03,MG,2022-07-14 01:00:57
535,Mujiayingzi,42.1167,118.7833,76.5,42,15,12.26,CN,2022-07-14 01:05:18
536,Kholodnyy,62.7167,147.95,76.86,43,33,1.74,RU,2022-07-14 01:05:28
537,Dhadar,28.3305,75.0632,85.39,71,9,7.81,IN,2022-07-14 01:05:29
538,Vila Velha,-20.3297,-40.2925,72.95,86,47,5.88,BR,2022-07-14 01:04:00
539,Padang,-0.9492,100.3543,78.85,79,58,2.55,ID,2022-07-14 01:05:29
540,San Patricio,28.017,-97.5169,90.54,55,1,15.68,US,2022-07-14 01:05:29
541,Cap Malheureux,-19.9842,57.6142,65.46,89,99,8.99,MU,2022-07-14 01:05:30
542,Marsabit,2.3284,37.9899,61.07,74,99,19.86,KE,2022-07-14 01:05:30
543,Aswan,24.0934,32.907,85.55,24,96,14.45,EG,2022-07-14 01:05:30
544,Viedma,-40.8135,-62.9967,44.22,73,100,8.41,AR,2022-07-14 01:05:31
545,Churapcha,62.0025,132.4325,73.96,62,100,4.85,RU,2022-07-14 01:05:31
546,Kurilsk,45.2333,147.8833,59.5,85,64,4.05,RU,2022-07-14 01:05:32
547,Antalaha,-14.9003,50.2788,65.61,87,6,7.78,MG,2022-07-14 01:05:32
548,Gloucester,51.8657,-2.2431,59.76,71,38,5.73,GB,2022-07-14 01:05:32
549,Kununurra,-15.7667,128.7333,67.98,26,12,17.27,AU,2022-07-14 01:04:32
550,Irbeyskoye,55.6428,95.4522,54.25,81,7,7.38,RU,2022-07-14 01:05:33
551,Qaqortoq,60.7167,-46.0333,46.11,71,100,4.97,GL,2022-07-14 01:05:33
552,Hokitika,-42.7167,170.9667,54.05,70,15,4.03,NZ,2022-07-14 01:05:33
